,Datetime,Tweet Id,Text,Username
4495,2021-11-02 16:00:01+00:00,1455565369519722497,"Checkmate, Libs: Man Declares His Pronouns Are Letsgo/Brandon",TheBabylonBee
4496,2021-11-02 15:00:03+00:00,1455550277180805120,Bigoted Progressive Christian Refuses To Call God By His Preferred Pronouns,TheBabylonBee
4497,2021-11-02 14:00:02+00:00,1455535173123166223,Unhinged Maniac Already Listening To Christmas Music,TheBabylonBee
4498,2021-11-02 13:20:00+00:00,1455525097679245320,"Church Engages, Marries Culture",TheBabylonBee
4499,2021-11-02 12:36:17+00:00,1455514095084392458,"Leftist Protesters: 'If Tucker Carlson Didn't Want To Get Mobbed In His Own Home, Then Why Did He Disagree With Us?'",TheBabylonBee
4500,2021-11-02 01:00:01+00:00,1455338876260782080,Here Are 8 Less Offensive Alternatives To The Braves Tomahawk Chop,TheBabylonBee
4501,2021-11-02 00:00:02+00:00,1455323778435665927,Father Informs Daughter Of New Tax On Unrealized Halloween Candy Gains,TheBabylonBee
4502,2021-11-01 23:00:00+00:00,1455308672188420104,Wife Buys Containers To Hold Other Containers,TheBabylonBee
4503,2021-11-01 22:00:01+00:00,1455293578343698432,Poll Finds American Public Trusts Empty Podium Over Jen Psaki,TheBabylonBee
4504,2021-11-01 21:00:01+00:00,1455278479277133824,"'I Just Think This Let's Go Brandon Thing Is Really Disrespectful,' Says Man Wearing F--- TRUMP T-Shirt",TheBabylonBee
4505,2021-11-01 20:36:52+00:00,1455272652742950912,"Liberal Parent Trying To Figure Out How To Cheer For His Son Brandon

Can this parent cheer for his son Brandon without saying the dreaded, “Let’s go, Brandon!“? Watch and find out.

Watch on Youtube ▶️",TheBabylonBee
4506,2021-11-01 20:00:00+00:00,1455263374900699136,Kaepernick Sad That No Slave Owner Will Enslave Him No Matter How Many Times He Tries Out To Be A Slave,TheBabylonBee
4507,2021-11-01 19:01:00+00:00,1455248525302935572,CNN Anchors All Poop Pants On Air To Show It's Perfectly Normal,TheBabylonBee
4508,2021-11-01 18:20:52+00:00,1455238427209723907,Secret Service Agent Spotted Carrying Diaper Bag,TheBabylonBee
4509,2021-11-01 17:00:00+00:00,1455218075259883534,Kaepernick Starts Underground Railroad To Help Other NFL Stars Escape To Freedom,TheBabylonBee
4510,2021-11-01 16:00:01+00:00,1455202980936830981,Cop On Laptop Protecting Community From Drivers On Cell Phones,TheBabylonBee
4511,2021-11-01 14:51:43+00:00,1455185793819897859,ABC Asks Viewers To Send In Evidence On Epstein So They Can Destroy It And Then Murder You,TheBabylonBee
4512,2021-11-01 14:03:24+00:00,1455173634322878470,Facebook Will Now Tell You How To React To News Stories,TheBabylonBee
4513,2021-11-01 13:15:10+00:00,1455161494857928710,Kamala Harris Proposes Dropping Kids Off At School When They Turn 5 And Picking Them Back Up When They Turn 30,TheBabylonBee
4514,2021-11-01 01:00:01+00:00,1454976485698146304,KKK Member Posing By Glenn Youngkin's Bus Turns Out To Be Ralph Northam,TheBabylonBee
4515,2021-11-01 00:30:00+00:00,1454968933488873476,Reminder: Check Your Kids' Candy Bags For Reese's Peanut Butter Cups So You Can Eat Them Before They Do,TheBabylonBee
4516,2021-11-01 00:00:00+00:00,1454961386157715457,Harvard Now Offering Advanced Degrees In Unconstitutional Law,TheBabylonBee
4517,2021-10-31 23:46:57+00:00,1454958097923854343,Toddler With Full Diaper And Incoherent Speech Goes As Joe Biden For Halloween,TheBabylonBee
4518,2021-10-31 23:30:00+00:00,1454953833574977540,Bernie Sanders Cheerily Greets Trick-Or-Treaters Before Stealing Their Candy For Redistribution,TheBabylonBee
4519,2021-10-31 23:00:00+00:00,1454946284607979524,Supply Chain Crisis Solved As Each Migrant Coming Into Country Will Be Asked To Help Carry A Shipping Container,TheBabylonBee
4520,2021-10-31 22:30:00+00:00,1454938735720615939,PETA Calls On MLB To Rename 'Bats' As Name Is Offensive To Nocturnal Flying Animals,TheBabylonBee
4521,2021-10-31 22:00:01+00:00,1454931187693203466,"American Who Got $1,200 In Exchange For Lost Livelihood Wishes He Had Just Illegally Crossed The Border For $450,000 Instead",TheBabylonBee
4522,2021-10-31 21:30:00+00:00,1454923635555250178,'Dune' Review: Nobody Was Wearing A Mask In The Theatre And I Almost Died. Worms Were Cool. 2 Stars Out Of 5,TheBabylonBee
4523,2021-10-31 21:00:00+00:00,1454916086705659905,7 Reasons Parents Should Have No Say Whatsoever In Their Child’s Education,TheBabylonBee
4524,2021-10-31 20:30:00+00:00,1454908535066742787,Babylon Mom: It's Important To Spend A Lot Of Time Doing Self-Care And Also Has Anyone Seen Aiden?,TheBabylonBee
4525,2021-10-31 20:00:01+00:00,1454900989505335299,"This Reformation Day, read the only 100% accurate explainer on Catholics vs. Protestants:",TheBabylonBee
4526,2021-10-31 19:30:00+00:00,1454893436058886153,Church Leadership Board Approves Baptism Boosters,TheBabylonBee
4527,2021-10-31 19:00:00+00:00,1454885887595237376,Weird: Many Southwest Planes Flying Banners Reading 'Let's Go Brandon',TheBabylonBee
4528,2021-10-31 18:43:03+00:00,1454881621413273609,Terrifying New Halloween Mask Depicts A Human Face Not Wearing A Mask,TheBabylonBee
4529,2021-10-31 18:00:01+00:00,1454870790172708865,"'We're Not Doing Anything Bad To Your Kids But You Cannot Come In And Check,' Says Public School Teacher",TheBabylonBee
4530,2021-10-31 17:00:02+00:00,1454855693975097347,"'Land Of The Free, Home Of The Brave' To Be Removed From National Anthem To Encourage Compliance With Vaccine Mandates",TheBabylonBee
4531,2021-10-31 16:00:02+00:00,1454840595852283911,Democrats Hand Out Extra Ballots To Trick-Or-Treaters,TheBabylonBee
4532,2021-10-31 15:00:01+00:00,1454825491848777737,AG Garland Issues Memo Calling For Investigation Of Terrorist Senators Who Harassed And Intimidated Him At Hearing,TheBabylonBee
4533,2021-10-31 14:00:01+00:00,1454810393788903433,Report: Go To Church You Heathen,TheBabylonBee
4534,2021-10-31 13:00:00+00:00,1454795289659801603,Janet Yellen Pops Out Of Child's Cake To Take His Birthday Money,TheBabylonBee
4535,2021-10-31 12:00:02+00:00,1454780199850188800,Picard Suspended From Twitter For Saying He Sees Only Four Lights,TheBabylonBee
4536,2021-10-31 01:00:00+00:00,1454614097731801092,10 Sexiest Halloween Costume Ideas For Christians,TheBabylonBee
4537,2021-10-31 00:00:00+00:00,1454598997562167297,Pfizer Claims Vaccine Will Reduce Average Daily Child COVID Deaths From Almost Zero To Almost Zero,TheBabylonBee
4538,2021-10-30 23:00:00+00:00,1454583895530344455,Denis Villeneuve Scrambles To Read Second Half Of 'Dune',TheBabylonBee
4539,2021-10-30 22:00:00+00:00,1454568796488978438,Woman Who’s Good At Driving Wondering If She Might Be Transgender,TheBabylonBee
4540,2021-10-30 21:00:01+00:00,1454553701683810304,Obama Tells Girl Raped In School Restroom To Stop Peddling Fake Outrage,TheBabylonBee
4541,2021-10-30 20:30:00+00:00,1454546147121381381,Trump Announces New Social Network Where The Only Thing You Can Post Is 'Let's Go Brandon',TheBabylonBee
4542,2021-10-30 20:00:00+00:00,1454538600339607555,Dave Chappelle Hired By The Daily Wire,TheBabylonBee
4543,2021-10-30 19:35:49+00:00,1454532511565025281,Disrespectful Football Player Kneels During Traditional 'Let's Go Brandon' Chant,TheBabylonBee
4544,2021-10-30 18:48:39+00:00,1454520644004110340,Hillary Clinton Dresses Up As President For Halloween,TheBabylonBee
4545,2021-10-30 18:00:01+00:00,1454508403083001857,Psaki Points Out That Inflation Doesn't Matter Since There Are No Goods To Purchase Anyway,TheBabylonBee
4546,2021-10-30 17:30:55+00:00,1454501080377663495,Youngkin Keeps Lincoln Project Away By Holding Rally Within 500 Feet Of A School,TheBabylonBee
4547,2021-10-30 17:00:02+00:00,1454493306386329602,Man Carefully Times His Loading Of The Dishwasher So Wife Will See Him,TheBabylonBee
4548,2021-10-30 16:00:00+00:00,1454478199786594305,Janet Yellen Proposes Tax On Coins You Acquire In Mario,TheBabylonBee
4549,2021-10-30 15:00:00+00:00,1454463102351593472,NASCAR Race Ends Early As Gas Gets Too Expensive For Anyone To Reach The Finish Line,TheBabylonBee
4550,2021-10-30 14:00:02+00:00,1454448009727692805,9 Ways To Survive Getting Canceled,TheBabylonBee
4551,2021-10-30 13:00:01+00:00,1454432906844250112,Couple With 9 Entertainment Subscriptions Just Going To Watch ‘The Office’ Again,TheBabylonBee
4552,2021-10-30 12:09:59+00:00,1454420314130108422,"In New Paw Patrol Episode, Pups To Face Their Greatest Foe Yet: Dr. Fauci",TheBabylonBee
4553,2021-10-30 00:20:00+00:00,1454241640445530116,Rookie Move: Christian Prays God Would Teach Him Patience,TheBabylonBee
4554,2021-10-30 00:00:00+00:00,1454236609965027328,Wildly Popular New Hair Salon For Introverts Guarantees No Small Talk From Your Stylist,TheBabylonBee
4555,2021-10-29 23:18:10+00:00,1454226081037365251,Mounted Border Patrol Ordered To Replace 'Whips' With Bags Of Money,TheBabylonBee
4556,2021-10-29 22:30:00+00:00,1454213958668148737,"Problematic Costumes Ruin Kids’ Halloween

What costumes are acceptable for Halloween? Which ones are problematic? If you’re white… all of them. They’re all problematic.

Watch the full video:",TheBabylonBee
4557,2021-10-29 21:58:15+00:00,1454205969236316160,KKK Member Posing By Glenn Youngkin's Bus Turns Out To Be Ralph Northam,TheBabylonBee
4558,2021-10-29 21:14:36+00:00,1454194984790360064,Woman's Entire Personality Just Sassy Hobby Lobby Signs,TheBabylonBee
4559,2021-10-29 20:30:00+00:00,1454183759712952322,"Paw Patrol To Face Their Greatest Foe Yet: Dr. Fauci

Dr. Anthony Fauci will guest star in an upcoming episode of Paw Patrol! Will the pups survive his sandfly torture? Chase is on the case!

Watch on Youtube ▶️",TheBabylonBee
4560,2021-10-29 20:00:01+00:00,1454176215086997504,Harvard Now Offering Advanced Degrees In Unconstitutional Law,TheBabylonBee
4561,2021-10-29 19:00:01+00:00,1454161117010407424,Supply Chain Crisis Solved As Each Migrant Coming Into Country Will Be Asked To Help Carry A Shipping Container,TheBabylonBee
4562,2021-10-29 18:07:10+00:00,1454147815467278345,Apple Watch Will Now Warn You When You're Enjoying Life Without A Screen,TheBabylonBee
4563,2021-10-29 17:33:10+00:00,1454139259514802178,"On The Bee Weekly, @The_Kyle_Mann and @AXECOP are joined by the President of @chestertonsoc, Dale Ahlquist. Dale has been called the greatest living authority on the life and work of G.K. Chesterton and has also authored five books on him.

Watch ▶️",TheBabylonBee
4564,2021-10-29 17:09:45+00:00,1454133366672986117,"American Who Got $1,200 In Exchange For Lost Livelihood Wishes He Had Just Illegally Crossed The Border For $450,000 Instead",TheBabylonBee
4565,2021-10-29 16:08:33+00:00,1454117963724992513,Facebook Introduces New Virtual Reality Pods To Plug You In To Metaverse,TheBabylonBee
4566,2021-10-29 15:00:01+00:00,1454100718596464641,Father Heroically Agrees To Babysit Own Children For Two Hours,TheBabylonBee
4567,2021-10-29 14:00:00+00:00,1454085615134420996,Uh-Oh: The Migrant Caravan Just Announced A Plan To March Around The US Seven Times Blowing Trumpets,TheBabylonBee
4568,2021-10-29 13:00:01+00:00,1454070516705341442,Jesus Fines Blind Man For Not Having Health Insurance,TheBabylonBee
4569,2021-10-29 12:21:32+00:00,1454060834951475209,Wife's Side Of The Bed Obviously Gerrymandered,TheBabylonBee
4570,2021-10-28 23:30:00+00:00,1453866671165239300,7 Reasons Parents Should Have No Say Whatsoever In Their Child’s Education,TheBabylonBee
4571,2021-10-28 22:45:00+00:00,1453855345500045312,"Patriarchy Declares Victory After Taking Over Women's Sports, Restrooms, Top Military Roles",TheBabylonBee
4572,2021-10-28 22:00:00+00:00,1453844021084934146,"Stormtrooper Accidentally Discharges 238 Live Laser Rounds On 'Mandalorian' Set, No One Hurt",TheBabylonBee
4573,2021-10-28 21:00:01+00:00,1453828925746860033,White House Orders Daring Mission Into Afghanistan To Mark Stranded Americans' Passports As 'Non-Binary',TheBabylonBee
4574,2021-10-28 20:55:22+00:00,1453827756035231749,@CAndreiCosmin Cope.,TheBabylonBee
4575,2021-10-28 20:36:48+00:00,1453823084943720459,@CAndreiCosmin This is addressed in the full video you can watch here:,TheBabylonBee
4576,2021-10-28 20:31:47+00:00,1453821823037046786,"The Fictional Characters Forced To Change Their Identities Support Group

How would you feel if your sexuality suddenly changed against your will? Well, Bisexual Superman is having a rough time with that. This support group will help him.

Full video ▶️",TheBabylonBee
4577,2021-10-28 20:00:00+00:00,1453813824356864016,"'We're Not Doing Anything Bad To Your Kids But You Cannot Come In And Check,' Says Public School Teacher",TheBabylonBee
4578,2021-10-28 19:00:01+00:00,1453798729182416905,Can you tell Babylon Bee stories from things that actually happened? Take the quiz!,TheBabylonBee
4579,2021-10-28 18:00:01+00:00,1453783629415387141,"'Land Of The Free, Home Of The Brave' To Be Removed From National Anthem To Encourage Compliance With Vaccine Mandates",TheBabylonBee
4580,2021-10-28 17:00:00+00:00,1453768522824257536,AG Garland Issues Memo Calling For Investigation Of Terrorist Senators Who Harassed And Intimidated Him At Hearing,TheBabylonBee
4581,2021-10-28 16:11:01+00:00,1453756195894857729,Republicans Call For Impeachment Of Whoever Is Telling Biden What To Do,TheBabylonBee
4582,2021-10-28 15:00:02+00:00,1453738333293658112,"Trump Announces He Is Building 1,954-Mile Long Trump Hotel Along Southern Border",TheBabylonBee
4583,2021-10-28 14:00:00+00:00,1453723226874343434,Study: 60% Of Parenting Is Locating Children's Shoes,TheBabylonBee
4584,2021-10-28 13:00:00+00:00,1453708124997632000,Archaeologists Discover AR-15 Cain Used To Kill Abel,TheBabylonBee
4585,2021-10-28 12:18:26+00:00,1453697664252583936,Ron Paul Frightens Trick-Or-Treaters By Jumping Out And Telling Them About The National Debt,TheBabylonBee
4586,2021-10-28 01:00:00+00:00,1453526931228536834,California Now World's Leading Exporter Of Terrible Government Policies,TheBabylonBee
4587,2021-10-28 00:00:00+00:00,1453511832195321857,Bill Nye To Dress Up As Real Scientist For Halloween,TheBabylonBee
4588,2021-10-27 23:00:02+00:00,1453496739562934280,Man Excited For Giant Refund After Claiming $1 Million Of 'Unrealized Charitable Donations',TheBabylonBee
4589,2021-10-27 22:00:01+00:00,1453481636948029444,Picard Suspended From Twitter For Saying He Sees Only Four Lights,TheBabylonBee
4590,2021-10-27 21:02:49+00:00,1453467244168728580,Janet Yellen Pops Out Of Child's Birthday Cake To Take His Birthday Money,TheBabylonBee
4591,2021-10-27 20:30:00+00:00,1453458985093242881,"The Babylon Bee Guide To Wokeness - Official Book Promo

The Babylon Bee Guide To Wokeness will turn you from a MAGA into an SJW! Be deplorable no more and order now:",TheBabylonBee
4592,2021-10-27 20:00:01+00:00,1453451438668066822,10 Sexiest Halloween Costume Ideas For Christians,TheBabylonBee
4593,2021-10-27 19:03:05+00:00,1453437111907008514,Pfizer Claims Vaccine Will Reduce Average Daily Child COVID Deaths From Almost Zero To Almost Zero,TheBabylonBee
4594,2021-10-27 17:46:09+00:00,1453417750030950403,Denis Villeneuve Scrambles To Read Second Half Of Dune,TheBabylonBee
4595,2021-10-27 17:04:08+00:00,1453407175548755969,Exposed: Here Are 10 More Hideous Mad Science Experiments Fauci Funded,TheBabylonBee
4596,2021-10-27 15:59:11+00:00,1453390832342605833,Woman Who’s Good At Driving Wondering If She Might Be Transgender,TheBabylonBee
4597,2021-10-27 15:00:03+00:00,1453375948565336065,Decaf Coffee Condemned As Heresy,TheBabylonBee
4598,2021-10-27 14:00:02+00:00,1453360847183495168,"Meet Captain Abstinence, The Christian Superhero Summoned By The Power Of Five Purity Rings Combined",TheBabylonBee
4599,2021-10-27 13:00:01+00:00,1453345741905088512,Democrats Buying Weapons In Record Numbers To Protect Themselves From Democrats,TheBabylonBee
4600,2021-10-27 12:19:22+00:00,1453335511972597767,"PSA: If You Have Liberals In Your Neighborhood, Remember To Check Your Kids' Halloween Candy For Hidden Vaccines",TheBabylonBee
4601,2021-10-27 01:00:00+00:00,1453164543211884546,Joe Biden Buys All Of Hunter's Artwork In Hopes Of Meeting The President,TheBabylonBee
4602,2021-10-27 00:12:04+00:00,1453152479512875010,Snopes Rates Biden's Claim That He Has Best Strategy To Mobilize Trunalimunumaprzure As 'Mostly True',TheBabylonBee
4603,2021-10-26 23:10:47+00:00,1453137057879142406,White House Says You Would Be Able To Afford Food If You Had Kept The 16 Cents You Saved On July 4th,TheBabylonBee
4604,2021-10-26 21:59:29+00:00,1453119117368627207,10 Great Things About Hyperinflation,TheBabylonBee
4605,2021-10-26 20:53:18+00:00,1453102460759859202,Whistleblower Fired From Facebook For Constantly Blowing Whistle While Everyone Was Trying To Program,TheBabylonBee
4606,2021-10-26 20:32:00+00:00,1453097101441830917,Op-Ed: I Noticed You Didn’t Make It To Church During That Flash Flood Last Week,TheBabylonBee
4607,2021-10-26 18:48:21+00:00,1453071013659430916,Obama Tells Girl Raped In School Restroom To Stop Peddling Fake Outrage,TheBabylonBee
4608,2021-10-26 18:00:01+00:00,1453058851645886466,Divided Nation Finally Unites Over Shared Hatred For Houston Astros,TheBabylonBee
4609,2021-10-26 17:30:00+00:00,1453051297620443141,"🎙On The Babylon Bee Interview Show, @The_Kyle_Mann and @AXECOP talk to @michaeljkruger about Progressive Christianity, theology of the Simpsons, Root Beer Pong.

WATCH: 

The 🐝Podcast is available on YouTube and all podcast platforms",TheBabylonBee
4610,2021-10-26 16:11:56+00:00,1453031653270556676,Dave Chappelle Hired By The Daily Wire,TheBabylonBee
4611,2021-10-26 15:00:01+00:00,1453013554198634502,Ron Paul Banned From Facebook For Inciting Dangerous Levels Of Liberty,TheBabylonBee
4612,2021-10-26 14:28:44+00:00,1453005680932179983,Bob The Tomato Praised For Being A Fruit Who Identifies As A Vegetable,TheBabylonBee
4613,2021-10-26 13:20:00+00:00,1452988382582394880,Obama Canceled After Activists Dig Up Old Presidential Campaign Where He Opposed Gay Marriage,TheBabylonBee
4614,2021-10-26 12:22:31+00:00,1452973916042014725,SAT Now Just A Single Page Requiring You To Draw Devil Horns On A Picture Of Trump,TheBabylonBee
4615,2021-10-26 01:00:00+00:00,1452802156738736128,Tyco Toys Announces 'Tickle You Biden' Plush,TheBabylonBee
4616,2021-10-26 00:00:01+00:00,1452787060582936576,Psaki Points Out That Inflation Doesn't Matter Since There Are No Goods To Purchase Anyway,TheBabylonBee
4617,2021-10-25 23:06:44+00:00,1452773652890587139,Man Carefully Times His Loading Of The Dishwasher So Wife Will See Him,TheBabylonBee
4618,2021-10-25 22:18:11+00:00,1452761435424051208,9 Ways To Survive Getting Canceled,TheBabylonBee
4619,2021-10-25 21:15:05+00:00,1452745554870652929,Janet Yellen Proposes Tax On Coins You Acquire In Mario,TheBabylonBee
4620,2021-10-25 20:33:53+00:00,1452735184382541828,"The Babylon Bee Guide To Being Woke

Are you not woke enough? Don’t worry, we got you covered. Follow these easy steps to become more woke… or else.

Watch more Bee videos on Youtube ▶️",TheBabylonBee
4621,2021-10-25 20:13:14+00:00,1452729990433357833,NASCAR Race Ends Early As Gas Gets Too Expensive For Anyone To Reach The Finish Line,TheBabylonBee
4622,2021-10-25 19:02:30+00:00,1452712186502070279,Fauci Hopes His Experiments On Puppies Will Distract Everyone From Experiments He Performed On Humanity For Past 18 Months,TheBabylonBee
4623,2021-10-25 17:23:00+00:00,1452687149770346507,Couple With 9 Entertainment Subscriptions Just Going To Watch ‘The Office’ Again,TheBabylonBee
4624,2021-10-25 15:56:54+00:00,1452665482490925056,"In New Paw Patrol Episode, Pups To Face Their Greatest Foe Yet: Dr. Fauci",TheBabylonBee
4625,2021-10-25 15:00:00+00:00,1452651162054823945,Media Scrambles To Fact-Check Image Of Trump Riding Hero Dog Into Massive Space Battle,TheBabylonBee
4626,2021-10-25 14:00:03+00:00,1452636073843101704,Libs Triggered After Ben Shapiro LITERALLY STEAMROLLS A Bunch Of SNOWFLAKE College Students,TheBabylonBee
4627,2021-10-25 13:15:00+00:00,1452624736538828806,Lindsey Graham Grills Mark Zuckerberg On Why He Didn't Write On His Wall On His Birthday,TheBabylonBee
4628,2021-10-25 12:25:53+00:00,1452612374758821891,ACB Hangs Up Sticker Chart To Help The Justices Remember Their Daily Chores,TheBabylonBee
4629,2021-10-25 01:00:01+00:00,1452439773910548483,Perfectly Good Brownies Ruined By Last-Minute Addition Of Walnuts,TheBabylonBee
4630,2021-10-25 00:00:01+00:00,1452424673182978048,10 Signs You Accidentally Started Watching A Christian Movie,TheBabylonBee
4631,2021-10-24 23:00:00+00:00,1452409568206770177,Sad: Supply Chain Issues Prevent Teen Farmer From Picking Up Power Converters At Tosche Station,TheBabylonBee
4632,2021-10-24 22:00:00+00:00,1452394468712275976,Terrifying New Chinese Missile Will Fly Over U.S. Playing Dave Chappelle Special,TheBabylonBee
4633,2021-10-24 21:00:01+00:00,1452379374280482822,Finally: San Francisco To Require Proof Of Vaccination To Poop On The Sidewalk,TheBabylonBee
4634,2021-10-24 20:00:01+00:00,1452364274987196416,"In-N-Out Unveils Exciting New Menu Item, The 'Let's Go Brandon'",TheBabylonBee
4635,2021-10-24 19:30:00+00:00,1452356721977004032,Man Showing No Signs Of Repentance In His Life Still Pretty Sure He's One Of The Elect,TheBabylonBee
4636,2021-10-24 19:00:00+00:00,1452349171571171331,"Economists Confirm We Got No Food, No Jobs, Pets' Heads Are Falling Off",TheBabylonBee
4637,2021-10-24 18:30:00+00:00,1452341622105010176,Calvinist Father Reads Son Heartwarming Bedtime Story 'Sinners In The Hands Of An Angry God',TheBabylonBee
4638,2021-10-24 18:00:00+00:00,1452334071103643650,Leftists Upset As Business Refuses To Discriminate,TheBabylonBee
4639,2021-10-24 17:30:00+00:00,1452326522891558913,Church Adds Helpful Sports Ticker For Following Scores During Service,TheBabylonBee
4640,2021-10-24 17:00:00+00:00,1452318972452483076,Biden Drives Windowless Van Through Neighborhood Offering Kids Free Vaccines,TheBabylonBee
4641,2021-10-24 16:00:00+00:00,1452303874073657345,10 Ways To Decompress After Scrolling Through The News On Your Phone,TheBabylonBee
4642,2021-10-24 15:00:02+00:00,1452288780249939979,Experts Warn That If Children Between The Ages Of 5-11 Aren’t Vaccinated Then Pfizer Executives Won’t Get Their Sales Bonuses,TheBabylonBee
4643,2021-10-24 14:00:02+00:00,1452273683561582597,Report: Go To Church You Heathen,TheBabylonBee
4644,2021-10-24 13:20:00+00:00,1452263606905622535,Liberal Parent Trying To Figure Out How To Cheer For His Son Brandon,TheBabylonBee
4645,2021-10-24 12:45:39+00:00,1452254963711807492,Americans Still Trapped In Afghanistan Told By Washington Post To Lower Expectations,TheBabylonBee
4646,2021-10-24 01:00:00+00:00,1452077379518566401,AOC's Rant Against Capitalism Undercut By Her Having Pringles Canisters Stuck On Each Hand,TheBabylonBee
4647,2021-10-24 00:00:00+00:00,1452062280758272010,Panic At White House As All The Stores Are Out Of Depends,TheBabylonBee
4648,2021-10-23 23:00:00+00:00,1452047182899515392,"Kamala Video Message To Churches Interrupted By Fire, Brimstone",TheBabylonBee
4649,2021-10-23 22:00:00+00:00,1452032080888492032,Making It Worse: Buttigieg Just Crashed A Train Into A Cargo Ship,TheBabylonBee
4650,2021-10-23 21:00:00+00:00,1452016984003125248,"Arms Race Heats Up: Just As China Reveals Space Nukes, America Responds With Trans Admiral",TheBabylonBee
4651,2021-10-23 20:00:00+00:00,1452001884235984898,Weird: Google Search For 'Problems With Biden Administration' Returns Zero Results,TheBabylonBee
4652,2021-10-23 19:00:01+00:00,1451986788038365186,"'There Is No Need To Worry About China's Space Nukes,' Says Jen Psaki From Irradiated, Super Mutant-Covered Wasteland",TheBabylonBee
4653,2021-10-23 18:07:03+00:00,1451973459526004741,Fauci Says Attacking Puppy Torture Is An Attack On Science,TheBabylonBee
4654,2021-10-23 18:00:01+00:00,1451971688422264834,Small Group Leader Talking About 'Doing Life Together' Probably Needs Help Moving Refrigerator,TheBabylonBee
4655,2021-10-23 17:00:01+00:00,1451956588999176193,16 Common Phrases In The News And What They Actually Mean,TheBabylonBee
4656,2021-10-23 16:00:02+00:00,1451941495536238600,Wife Throws Away Incredibly Specific Adapter Cable You've Held On To For 7 Years Right Before You Suddenly Find A Use For It,TheBabylonBee
4657,2021-10-23 15:00:00+00:00,1451926385904140296,Support For Climate Change Skyrockets After Computer Models Show It Will Flood California,TheBabylonBee
4658,2021-10-23 14:00:01+00:00,1451911288972464132,Flamethrower Crew Arrives To Disinfect Bill Clinton’s Hospital Room,TheBabylonBee
4659,2021-10-23 13:20:00+00:00,1451901219241222155,Aquaman Comes Out As Even Gayer,TheBabylonBee
4660,2021-10-23 12:41:42+00:00,1451891582152675335,Biden Promises He Will Stop Being A Bad President If Everyone Gets Vaccinated,TheBabylonBee
4661,2021-10-23 02:00:01+00:00,1451730095882661891,Experts Warn Psychopaths May Try To Give Your Kids Candy Corn On Halloween,TheBabylonBee
4662,2021-10-23 01:00:00+00:00,1451714993125134337,How to tell Nazis from Antifa members:,TheBabylonBee
4663,2021-10-23 00:00:00+00:00,1451699892770852872,Oh No! Someone Replaced Joe Biden's Copy Of The Constitution With A Copy Of '1984',TheBabylonBee
4664,2021-10-22 23:00:01+00:00,1451684799920283650,"San Francisco Bans People From Eating At Unsanitary In-N-Out, Must Eat On Poop-Covered Sidewalk Instead",TheBabylonBee
4665,2021-10-22 22:15:00+00:00,1451673467955392513,"After Watching Biden Town Hall, President Xi Decides It's Time To Invade Taiwan",TheBabylonBee
4666,2021-10-22 21:25:00+00:00,1451660885454295040,Newsom Claims Syringes Strewn About California Cities Are Due To High Vaccination Rate,TheBabylonBee
4667,2021-10-22 20:06:28+00:00,1451641123760316416,Perfectly Good Brownies Ruined By Last-Minute Addition Of Walnuts,TheBabylonBee
4668,2021-10-22 17:45:15+00:00,1451605586311671809,Outdated Stand-Up Comedy Replaced With Stand-Up Scolding,TheBabylonBee
4669,2021-10-22 17:36:30+00:00,1451603383970762757,"On The Bee Weekly, Kyle and Ethan are joined by Eli Chance to reenact an encounter in which Kyle was put on the spot to explain jokes to The Atlantic and give a defense against the accusation that Jesus would not want Christians to mock wokeness.

Watch ▶️",TheBabylonBee
4670,2021-10-22 16:21:50+00:00,1451584593149063168,King James Only Pastor Leads Congregation In Chant Of 'Knoweth Joe Biden!',TheBabylonBee
4671,2021-10-22 15:00:03+00:00,1451564012240400396,First Baptist Dallas Now Requiring Congregants To Wear MAGA Hats To Participate In Communion,TheBabylonBee
4672,2021-10-22 14:00:02+00:00,1451548906030911488,Hillary Clinton Releases DNA Test Results Proving She's Only Half Lizard Person,TheBabylonBee
4673,2021-10-22 13:00:00+00:00,1451533800668684296,Report: Lots Of Yelling At Each Other Expected To Fix Things Any Day Now,TheBabylonBee
4674,2021-10-22 12:18:17+00:00,1451523298517528577,Girl Scouts Introduce 'Peaceful Protest' Badge For Girls Who Throw Their First Molotov Cocktail,TheBabylonBee
4675,2021-10-22 02:30:00+00:00,1451375254643691520,Creflo Dollar Legally Changes Name To Moneybags McGee,TheBabylonBee
4676,2021-10-22 01:30:00+00:00,1451360154268672002,Open-Minded Programmer Only Works In Non-Binary Code,TheBabylonBee
4677,2021-10-22 00:30:00+00:00,1451345054006538240,"Update: FBI Finds No Incriminating Material On Hunter's Laptop, Just A 400-Gigabyte Folder Named 'Homework'",TheBabylonBee
4678,2021-10-21 23:30:00+00:00,1451329955791400975,Church Interrupts Worship For Brief Message From Satan,TheBabylonBee
4679,2021-10-21 22:30:00+00:00,1451314856213327872,10 Signs You Accidentally Started Watching A Christian Movie,TheBabylonBee
4680,2021-10-21 21:46:45+00:00,1451303972082368513,Sad: Supply Chain Issues Prevent Teen Farmer From Picking Up Power Converters At Tosche Station,TheBabylonBee
4681,2021-10-21 20:41:24+00:00,1451287525515948038,"10 Reasons You Should Turn In Your Guns

Should you turn your guns into the government? Of course. Don’t know why? Here are just a few of the many, many reasons.

Watch on Youtube ▶️",TheBabylonBee
